row_id,title,tags,hashtag,genre,duration_sec,views,likes,comments,shares,platform,text_features
8b6037f0309e1ad396d5944e4accb1f8,My Favorite College Apps ,tutorial  tools  tech  apps,FYP,Tech,20,48610,2846,319,295,TikTok,My Favorite College Apps  tutorial  tools  tech  apps FYP Tech
f2d2abfb08b50ca2fc71d61f656ca324,POV: 2025 ,relatable  sketch  comedy,FYP,Comedy,20,618534,37989,5048,4297,TikTok,POV: 2025  relatable  sketch  comedy FYP Comedy
1942aa8e9fe3c950755b20165a52bf92,How to style Minimal,ootd  grwm  style  fashion,FYP,Fashion,14,52272,3483,375,229,TikTok,How to style Minimal ootd  grwm  style  fashion FYP Fashion
4f0f394f09ad5683fb7b81e885e54334,AI Tools You Must Try in 2025,tech  ai  tools  tutorial  apps,FYP,Tech,52,397870,41292,5693,2998,TikTok,AI Tools You Must Try in 2025 tech  ai  tools  tutorial  apps FYP Tech
cb19c5c95ccea14977ee4af7f6c0abb6,If Beginners was honest,funny  comedy  sketch,FYP,Comedy,43,53190,2013,306,135,TikTok,If Beginners was honest funny  comedy  sketch FYP Comedy
ae7a333ce1e3ba7d8476045cfd27045e,Workout you cant skip ,gym  sports  workout,Football,Sports,34,75446,3232,284,275,TikTok,Workout you cant skip  gym  sports  workout Football Sports
3d12ca434857403b69ec13d6c825739d,Skincare Routine for Evening,skincare  tips  makeup  beauty  grwm,Beauty,Beauty,42,16834,1574,195,110,TikTok,Skincare Routine for Evening skincare  tips  makeup  beauty  grwm Beauty Beauty
71a3f2bdc417085c582658e28e3c5baa,Insane GTA V Highlights!,highlights  esports  clips  valorant,Streamer,Gaming,24,136242,11156,1282,931,TikTok,Insane GTA V Highlights! highlights  esports  clips  valorant Streamer Gaming
eb09f0dd1580d7351623c5c7272376d3,I tried making Kunafa ,food  kitchen  street food,Foodie,Food,38,25211,1868,186,172,TikTok,I tried making Kunafa  food  kitchen  street food Foodie Food
d9eb1144b01595fa88968fa6772f0129,Skincare Routine for Minimal ,tips  skincare  makeup  beauty  grwm,FYP,Beauty,26,46741,6108,625,487,TikTok,Skincare Routine for Minimal  tips  skincare  makeup  beauty  grwm FYP Beauty
c315e9f13fdf652bd887af64c4ff7dcd,Night Routine  Summer,motivation  routine  daily  lifestyle,FYP,Lifestyle,17,39696,1076,115,138,TikTok,Night Routine  Summer motivation  routine  daily  lifestyle FYP Lifestyle
d602ac046ebdd4d5f9cb82f2c4c9f636,Outfits for Bold ,ootd  grwm  fashion  style,GRWM,Fashion,26,72324,3664,497,323,TikTok,Outfits for Bold  ootd  grwm  fashion  style GRWM Fashion
9f1f6a8a355724e245c4debb0c709c7a,Weekly Reset  Summer,lifestyle  motivation  routine  daily,FYP,Lifestyle,18,40773,2977,265,360,TikTok,Weekly Reset  Summer lifestyle  motivation  routine  daily FYP Lifestyle
4ac325b9e9d7241b4f69bf1478edab69,AI Tools You Must Try in 2025,ai  tech  tools  tutorial,AI,Tech,15,12206,966,129,94,TikTok,AI Tools You Must Try in 2025 ai  tech  tools  tutorial AI Tech
5998ea9bd7f017fd749878ae3a127622,Exam Day Routine,tips  notes  study  learn,LearnOnTikTok,Education,18,62613,4093,301,325,TikTok,Exam Day Routine tips  notes  study  learn LearnOnTikTok Education
bd30e33be0e890632d120d6419ad7e19,Makeup Basics You Need ,skincare  makeup  tips,GRWM,Beauty,22,25250,1353,196,145,TikTok,Makeup Basics You Need  skincare  makeup  tips GRWM Beauty
5479d79e68a3b172c51c6a6ad95fd861,I tried making Ramen ,recipe  kitchen  street food  fast,StreetFood,Food,20,20564,1492,166,154,TikTok,I tried making Ramen  recipe  kitchen  street food  fast StreetFood Food
0ec5802ecbe5c682fa13012039cdcbda,Night Routine  College,routine  daily  motivation  lifestyle,MorningRoutine,Lifestyle,26,93222,5359,849,443,TikTok,Night Routine  College routine  daily  motivation  lifestyle MorningRoutine Lifestyle
d1ca1e5dccc53d8bacfb0fe253dc3ee0,Workout you cant skip ,workout  sports  gym  football,Sports,Sports,24,145425,13744,1972,1252,TikTok,Workout you cant skip  workout  sports  gym  football Sports Sports
f06ce8ae4c90cb4c140074da3e716404,Perfect  Cover,song  cover  music  beat,Cover,Music,28,188970,9924,922,1371,TikTok,Perfect  Cover song  cover  music  beat Cover Music
e19116bf86e1eaab5c309e3c342c879a,When your friend is Productivity,funny  comedy  sketch,Comedy,Comedy,31,61455,3710,291,424,TikTok,When your friend is Productivity funny  comedy  sketch Comedy Comedy
103b6957f929e65862f5c849e990f946,Build This in 10 Minutes ,tutorial  tools  apps  tech,AI,Tech,25,47473,4007,283,514,TikTok,Build This in 10 Minutes  tutorial  tools  apps  tech AI Tech
b39d0b963d2134a6677757ab870e0f7a,I flipped this sample ,beat  song  cover  music,Music,Music,13,85065,5306,565,610,TikTok,I flipped this sample  beat  song  cover  music Music Music
844824850c88ce63c605928bedf20de8,GRWM: Bold Edition,fashion  style  grwm,OOTD,Fashion,34,84177,6189,486,430,TikTok,GRWM: Bold Edition fashion  style  grwm OOTD Fashion
8896389cb85cc2dce42c530206079e81,Makeup Basics You Need ,skincare  beauty  grwm  makeup  tips,Makeup,Beauty,31,84653,5487,851,399,TikTok,Makeup Basics You Need  skincare  beauty  grwm  makeup  tips Makeup Beauty
7feb10188f1af7cc3ee8ddb8f461aa61,Night Routine  Budget ,lifestyle  daily  motivation  routine,MorningRoutine,Lifestyle,44,73145,4696,554,458,TikTok,Night Routine  Budget  lifestyle  daily  motivation  routine MorningRoutine Lifestyle
16bfcdbafc3016ca4bab06419f9a78f1,Stay  Cover ,beat  music  song,Cover,Music,23,25402,2329,224,217,TikTok,Stay  Cover  beat  music  song Cover Music
aeb2ff705dd494447eadf58e270fa734,GRWM: Office Edition,ootd  grwm  fashion  style,FYP,Fashion,31,35502,1776,221,221,TikTok,GRWM: Office Edition ootd  grwm  fashion  style FYP Fashion
5cb941304dc03abc27421771cf0b42b1,POV: Beginners ,comedy  relatable  funny,FYP,Comedy,21,112109,7863,527,715,TikTok,POV: Beginners  comedy  relatable  funny FYP Comedy
da75041c27047d71cbebf8e32aabf769,Insane Valorant Highlights!,clips  valorant  gaming  esports  highlights,Streamer,Gaming,26,91304,5523,905,681,TikTok,Insane Valorant Highlights! clips  valorant  gaming  esports  highlights Streamer Gaming
bbb19bef13b22b4baec7ea2fd5d63496,Makeup Basics You Need ,grwm  tips  beauty  makeup  skincare,GRWM,Beauty,15,32488,1515,195,99,TikTok,Makeup Basics You Need  grwm  tips  beauty  makeup  skincare GRWM Beauty
9252c21edfb3fd51a1ff2aa7cf6f66a8,Skincare Routine for Evening ,makeup  tips  beauty,Beauty,Beauty,42,43904,4166,308,334,TikTok,Skincare Routine for Evening  makeup  tips  beauty Beauty Beauty
0a3d23afa2baa6b616ac338d26f1d199,Outfits for Minimal,ootd  style  grwm  fashion,OOTD,Fashion,22,23178,1265,150,99,TikTok,Outfits for Minimal ootd  style  grwm  fashion OOTD Fashion
6fc99f85e6c32b53fdf329ca8173521d,Stay  Cover ,song  music  cover  beat,Music,Music,16,84898,4539,742,642,TikTok,Stay  Cover  song  music  cover  beat Music Music
1c8633b60be76511cd4b1ac8b76c554d,How to style Evening,style  fashion  ootd  grwm,Fashion,Fashion,40,141721,6130,700,824,TikTok,How to style Evening style  fashion  ootd  grwm Fashion Fashion
5ccefde105838a44b3ee820d96ce1899,Build This in 10 Minutes ,tutorial  apps  ai  tools,Coding,Tech,32,99852,10883,1089,1245,TikTok,Build This in 10 Minutes  tutorial  apps  ai  tools Coding Tech
da7d3b36b35a4bfd4240817e652fb52c,Underrated artists to hear,song  beat  music  cover,FYP,Music,20,160955,13408,1568,984,TikTok,Underrated artists to hear song  beat  music  cover FYP Music
48584c445a34a3155aa266ddbe3b55f1,My cat did this ,cats  cute  dogs,CatTok,Pets,27,93029,5492,733,588,TikTok,My cat did this  cats  cute  dogs CatTok Pets
1a5bb477c0043c0dc465b8139601d3a8,5-Minute Sushi ,kitchen  fast  street food,FYP,Food,30,48043,2927,197,297,TikTok,5-Minute Sushi  kitchen  fast  street food FYP Food
2194183e8fdfb529cc883f0f23022138,Morning Routine  College ,routine  daily  motivation  lifestyle,MorningRoutine,Lifestyle,26,42852,2342,255,265,TikTok,Morning Routine  College  routine  daily  motivation  lifestyle MorningRoutine Lifestyle
0a9085f41bee8d6674e7264169cb9f91,I tried making Kunafa,kitchen  street food  food  recipe  fast,StreetFood,Food,39,55496,4061,306,337,TikTok,I tried making Kunafa kitchen  street food  food  recipe  fast StreetFood Food
d2ad7f03e7006de7a34e613e0e423428,Football skills in 60s ,sports  workout  football  gym,Football,Sports,27,38577,1969,328,153,TikTok,Football skills in 60s  sports  workout  football  gym Football Sports
9b81d2b83ab46ad9520f748e973a645c,Cutest moments today,dogs  cats  cute,CatTok,Pets,26,160900,10377,832,962,TikTok,Cutest moments today dogs  cats  cute CatTok Pets
3adc63f63dbafecb4aced9dffd8668cc,Try this move  ,challenge  dance  trend,Dance,Dance,49,227214,16554,1039,1100,TikTok,Try this move   challenge  dance  trend Dance Dance
4b39db2af219fb6d4f27b42c70562ef8,Dog fails you cant miss,pets  cats  cute  dogs,DogTok,Pets,24,65214,5226,541,409,TikTok,Dog fails you cant miss pets  cats  cute  dogs DogTok Pets
ca52ac8b774bc5c3049376ee76001426,Blinding Lights  Cover ,song  beat  music,Music,Music,17,179466,10675,1249,822,TikTok,Blinding Lights  Cover  song  beat  music Music Music
a3d19e8074e952df397004dc187ab795,Stay  Cover ,cover  beat  music  song,Cover,Music,33,47923,4624,416,468,TikTok,Stay  Cover  cover  beat  music  song Cover Music
8e4cd4d8b669ffbcc9cd0f6531763fd7,If Budget was honest,relatable  sketch  comedy,Relatable,Comedy,39,285170,18489,1803,2139,TikTok,If Budget was honest relatable  sketch  comedy Relatable Comedy
1c8a48ab9d8bbbb31a78e85e2a8c2d25,I tried making Ramen,recipe  street food  food  kitchen  fast,Recipe,Food,18,22854,1500,133,140,TikTok,I tried making Ramen recipe  street food  food  kitchen  fast Recipe Food
13c01180b3166de7939e266175a8f9e3,How to style Evening,ootd  fashion  grwm  style,Fashion,Fashion,15,16015,620,67,67,TikTok,How to style Evening ootd  fashion  grwm  style Fashion Fashion
256ef1bfe0cae2dac9a180ff34309542,24 Hours in Istanbul ,food tour  guide  travel,Travel,Travel,27,59865,4597,652,363,TikTok,24 Hours in Istanbul  food tour  guide  travel Travel Travel
6ecbcaa6d65ba4fda61c3199462c4f21,Exam Day Routine,notes  learn  study  productivity  tips,BookTok,Education,27,81634,4674,595,414,TikTok,Exam Day Routine notes  learn  study  productivity  tips BookTok Education
bbd60a78d79ec6ce0df33da3fb29401d,24 Hours in Tokyo,hidden gems  guide  food tour  vlog  travel,FYP,Travel,49,39002,3104,393,387,TikTok,24 Hours in Tokyo hidden gems  guide  food tour  vlog  travel FYP Travel
0308839e078e318e9f0175648ea186bc,5-Minute Koshari,fast  recipe  food  kitchen  street food,Recipe,Food,10,99460,4772,748,470,TikTok,5-Minute Koshari fast  recipe  food  kitchen  street food Recipe Food
d1c39aab612cca799c95a9652a3d2c12,I flipped this sample,song  beat  cover  music,FYP,Music,38,9389,537,38,51,TikTok,I flipped this sample song  beat  cover  music FYP Music
935a0fdf37b6909288cbc6aaea4f7c58,How to style Bold ,style  ootd  grwm  fashion,OOTD,Fashion,18,556366,44756,4190,3347,TikTok,How to style Bold  style  ootd  grwm  fashion OOTD Fashion
bff51d9be3091e52ef27c22521f25787,Speed drills for beginners,gym  sports  football,Sports,Sports,43,10126,498,52,37,TikTok,Speed drills for beginners gym  sports  football Sports Sports
2470c0533f8b35c0a5d5f6e90b2583e0,AI Tools You Must Try in 2025 ,apps  tutorial  ai  tech,AI,Tech,33,141665,9954,1145,853,TikTok,AI Tools You Must Try in 2025  apps  tutorial  ai  tech AI Tech
a11824e7ca75b3d3155d3886255dc4b5,Speed drills for beginners ,workout  sports  gym,Sports,Sports,50,89420,6814,712,686,TikTok,Speed drills for beginners  workout  sports  gym Sports Sports
c35f9adb3ea268c72a31135fff7cd293,5-Minute Croissant,recipe  food  street food  fast,Foodie,Food,12,68057,4371,514,403,TikTok,5-Minute Croissant recipe  food  street food  fast Foodie Food
8d6ba4607e92b96ec5cae2f9c6cffafb,I flipped this sample,beat  music  song,FYP,Music,17,432167,32466,3276,3664,TikTok,I flipped this sample beat  music  song FYP Music
f4f46fb9f397387f6b681f23b0541cc1,Pro Tips for Valorant in 60s,highlights  esports  clips,Gaming,Gaming,17,85580,6531,470,570,TikTok,Pro Tips for Valorant in 60s highlights  esports  clips Gaming Gaming
efccd7be306899fa0deda5bda9508aec,I tried making Kunafa,fast  recipe  street food,StreetFood,Food,17,55944,4954,678,636,TikTok,I tried making Kunafa fast  recipe  street food StreetFood Food
daf15a8534bdbdbd0dc74ad998e8d2d5,Street Croissant Taste Test ,kitchen  street food  food,FYP,Food,38,61492,3869,411,301,TikTok,Street Croissant Taste Test  kitchen  street food  food FYP Food
0b922ddc93283a67750ddf4615a583cb,Hidden Gems of Seoul,vlog  food tour  guide  hidden gems,HiddenGems,Travel,21,7913,801,74,84,TikTok,Hidden Gems of Seoul vlog  food tour  guide  hidden gems HiddenGems Travel
e5eac47fec043821b5b4ff520f0944b1,Workout you cant skip ,sports  workout  football  gym,Sports,Sports,29,36845,2554,161,296,TikTok,Workout you cant skip  sports  workout  football  gym Sports Sports
1e85d3210b5766270d779ac0461ded22,Exam Day Routine ,notes  tips  productivity  study  learn,Motivation,Education,27,13159,1199,143,136,TikTok,Exam Day Routine  notes  tips  productivity  study  learn Motivation Education
fb72c11dc8072bcb7c49666a7aa0c529,Dance With Me  Summer,dance  challenge  trend  music,FYP,Dance,13,22690,1475,154,167,TikTok,Dance With Me  Summer dance  challenge  trend  music FYP Dance
fb6e51f9d183c9f84375b34f29ae754a,I flipped this sample,cover  beat  music,Music,Music,33,82925,6338,871,827,TikTok,I flipped this sample cover  beat  music Music Music
1050e5018ab11696c4288c903bcea8a0,My cat did this  ,cats  dogs  pets,CatTok,Pets,54,35932,1616,170,186,TikTok,My cat did this   cats  dogs  pets CatTok Pets
fa62d17f292856f31ba6eae674ea0206,GRWM  Bold Look  ,skincare  tips  beauty,Skincare,Beauty,39,106938,8188,517,979,TikTok,GRWM  Bold Look   skincare  tips  beauty Skincare Beauty
edf585003769aea6409b61ead45ba198,24 Hours in London ,food tour  hidden gems  travel  vlog,HiddenGems,Travel,49,24646,1051,94,75,TikTok,24 Hours in London  food tour  hidden gems  travel  vlog HiddenGems Travel
8c3e30af91cb1daee5fbb9aed91ca69c,If Summer was honest ,funny  comedy  relatable  sketch,FYP,Comedy,28,161612,8347,873,574,TikTok,If Summer was honest  funny  comedy  relatable  sketch FYP Comedy
fae8873282ba4b2c6b75a8486a9e6717,Outfits for Bold ,fashion  ootd  style,FYP,Fashion,48,42125,1745,225,196,TikTok,Outfits for Bold  fashion  ootd  style FYP Fashion
50b7204357b16a1ed515208b0f89d6c6,Dog fails you cant miss,cute  dogs  pets  cats,CatTok,Pets,24,217358,16396,1886,1732,TikTok,Dog fails you cant miss cute  dogs  pets  cats CatTok Pets
4395f9150dc0b2b00db6013886bdf492,When your friend is 2025 ,relatable  sketch  comedy  funny,Relatable,Comedy,40,73339,9194,873,918,TikTok,When your friend is 2025  relatable  sketch  comedy  funny Relatable Comedy
2b383dddb0035503731837775cc0bd2d,Study With Me  Budget,notes  learn  productivity,Motivation,Education,17,38115,4825,506,557,TikTok,Study With Me  Budget notes  learn  productivity Motivation Education
c7e75a650881737b92530c34c7c0039a,When your friend is 2025,sketch  relatable  funny,Relatable,Comedy,28,8660,826,102,72,TikTok,When your friend is 2025 sketch  relatable  funny Relatable Comedy
1a595aaeb774351c8a9d4fe2f7ed4431,Skincare Routine for Summer ,grwm  skincare  beauty  tips  makeup,FYP,Beauty,36,374837,37936,5350,2821,TikTok,Skincare Routine for Summer  grwm  skincare  beauty  tips  makeup FYP Beauty
9da8a7dd44aa81c38073eafe839d3ecb,How to style Evening ,style  fashion  ootd  grwm,Fashion,Fashion,32,62690,3747,413,385,TikTok,How to style Evening  style  fashion  ootd  grwm Fashion Fashion
ac87b74e9eb4a79b5522e8b4f8c875cd,Speed drills for beginners ,sports  gym  workout,Sports,Sports,38,290443,16695,1086,1853,TikTok,Speed drills for beginners  sports  gym  workout Sports Sports
be7fd191e3b4c2a94b6b65becd5ceeea,GRWM: Minimal Edition,style  fashion  ootd  grwm,OOTD,Fashion,53,103348,3262,479,365,TikTok,GRWM: Minimal Edition style  fashion  ootd  grwm OOTD Fashion
a555003612bae80962caaf0d1be6e67a,I tried making Croissant,fast  kitchen  food,FYP,Food,34,430807,54271,4552,3816,TikTok,I tried making Croissant fast  kitchen  food FYP Food
7bc8c8210593b2736525f3dbb13a51eb,Football skills in 60s,gym  sports  workout  football,FYP,Sports,24,113020,6124,465,752,TikTok,Football skills in 60s gym  sports  workout  football FYP Sports
3fe842bbd1ac0592aee843f4cd7dbb2c,Underrated artists to hear ,song  beat  cover  music,Music,Music,39,12523,1057,136,128,TikTok,Underrated artists to hear  song  beat  cover  music Music Music
258d37b5ea3bbdd4ebd2743b0b3b63bb,Stay  Cover ,music  beat  cover,Music,Music,27,168911,17139,2190,2115,TikTok,Stay  Cover  music  beat  cover Music Music
7f1521a7756767567f47916197fc9a9f,Night Routine  Productivity ,lifestyle  routine  motivation  daily,Lifestyle,Lifestyle,16,135441,8206,1068,707,TikTok,Night Routine  Productivity  lifestyle  routine  motivation  daily Lifestyle Lifestyle
44fb9165f6e90af9405bd2ff9cbf2cd3,Try this move  ,challenge  music  trend,FYP,Dance,34,262088,13734,1767,1300,TikTok,Try this move   challenge  music  trend FYP Dance
c83c207b93dde429b7628c5f97e4496d,Dance With Me  Bold ,trend  dance  challenge  music,DanceChallenge,Dance,17,13971,916,73,84,TikTok,Dance With Me  Bold  trend  dance  challenge  music DanceChallenge Dance
efdb8bf020d80fc7977c2217513fdca1,Best Settings for GTA V ,fps  esports  gaming  highlights,Streamer,Gaming,20,46750,1848,198,181,TikTok,Best Settings for GTA V  fps  esports  gaming  highlights Streamer Gaming
ee781ee8d7ed0dab4f3aa3978675049e,AI Tools You Must Try in 2025,tutorial  tech  tools  apps,FYP,Tech,24,41890,2640,228,229,TikTok,AI Tools You Must Try in 2025 tutorial  tech  tools  apps FYP Tech
4f550e6b84e62adac58a9c5c744f250d,Night Routine  Beginners,daily  routine  motivation  lifestyle,MorningRoutine,Lifestyle,31,537924,34199,3976,4595,TikTok,Night Routine  Beginners daily  routine  motivation  lifestyle MorningRoutine Lifestyle
0295e9bf185f523ba3f46340cd350677,Night Routine  College,motivation  lifestyle  daily,Lifestyle,Lifestyle,8,190443,13615,1969,887,TikTok,Night Routine  College motivation  lifestyle  daily Lifestyle Lifestyle
277cc7fc6097b8ece93a7a329de1b684,Exam Day Routine ,productivity  notes  study  tips  learn,LearnOnTikTok,Education,18,47857,6087,639,466,TikTok,Exam Day Routine  productivity  notes  study  tips  learn LearnOnTikTok Education
801aac5103ac90fd260e04c3d4919733,I tried making Koshari,kitchen  street food  fast  food  recipe,Foodie,Food,10,31781,1709,160,113,TikTok,I tried making Koshari kitchen  street food  fast  food  recipe Foodie Food
6059053528d3c57d7b05b51d98a350be,GRWM  Minimal Look  ,grwm  skincare  makeup  tips  beauty,Makeup,Beauty,28,23185,743,54,77,TikTok,GRWM  Minimal Look   grwm  skincare  makeup  tips  beauty Makeup Beauty
5b63632b437ed1709ff89fbe268a04e1,Skincare Routine for Minimal ,beauty  makeup  skincare,GRWM,Beauty,24,70553,7865,1057,1040,TikTok,Skincare Routine for Minimal  beauty  makeup  skincare GRWM Beauty
bc04303c65731133a3209d613df676a9,Morning Routine  Beginners ,lifestyle  daily  routine  motivation,Lifestyle,Lifestyle,42,30444,2117,223,131,TikTok,Morning Routine  Beginners  lifestyle  daily  routine  motivation Lifestyle Lifestyle
9c862cff0cda1222228bf436513645e4,Outfits for Office,fashion  ootd  style  grwm,OOTD,Fashion,24,307395,18509,2576,1355,TikTok,Outfits for Office fashion  ootd  style  grwm OOTD Fashion
f21dd9b097e5a230f9f7a98e6e5a1bbb,Speed drills for beginners ,sports  football  workout  gym,FYP,Sports,28,61071,3180,440,303,TikTok,Speed drills for beginners  sports  football  workout  gym FYP Sports
44fa5fc0701f52d64376f4669bb3cf8d,Cutest moments today ,dogs  cats  pets,Pets,Pets,36,517359,39626,4056,3835,TikTok,Cutest moments today  dogs  cats  pets Pets Pets
8e6d2b82eaac95d2867194204eae4590,Hidden Gems of Cairo ,guide  food tour  vlog  hidden gems  travel,Travel,Travel,15,57923,4892,484,438,TikTok,Hidden Gems of Cairo  guide  food tour  vlog  hidden gems  travel Travel Travel
27c207d99360491d4405a43fbbbdd227,Skincare Routine for Bold ,grwm  makeup  beauty  skincare,Skincare,Beauty,13,51122,2209,276,257,TikTok,Skincare Routine for Bold  grwm  makeup  beauty  skincare Skincare Beauty
0e04025d014ef662aaa48358c5466c54,24 Hours in Paris,guide  food tour  vlog  travel,FYP,Travel,28,43539,1986,225,207,TikTok,24 Hours in Paris guide  food tour  vlog  travel FYP Travel
b62a0ea8eae8cfe5f693d6cf92ee9ae9,Night Routine  College ,daily  lifestyle  routine,Lifestyle,Lifestyle,31,17739,1589,231,134,TikTok,Night Routine  College  daily  lifestyle  routine Lifestyle Lifestyle
5ac43691a652da3522f51e2a1c7ea6f5,Try this move ,challenge  music  dance,Dance,Dance,30,70759,5636,793,551,TikTok,Try this move  challenge  music  dance Dance Dance
d01cca8407eb2afdfcf469992f49643b,Skincare Routine for Evening ,tips  grwm  skincare  makeup,Skincare,Beauty,37,42539,2096,200,238,TikTok,Skincare Routine for Evening  tips  grwm  skincare  makeup Skincare Beauty
ca9bebc1922c486c64cefa6ab84f75b7,Dance With Me  Office,music  dance  trend  challenge,DanceChallenge,Dance,28,591479,45470,3047,4708,TikTok,Dance With Me  Office music  dance  trend  challenge DanceChallenge Dance
c754a5dddb720bff097e138821422e5b,When your friend is Productivity,comedy  relatable  sketch,FYP,Comedy,32,412201,21635,2207,2625,TikTok,When your friend is Productivity comedy  relatable  sketch FYP Comedy
39c404b04e2a21214f7cc1a5ec641f2a,Underrated artists to hear,cover  music  song,Music,Music,18,135676,10664,1219,1235,TikTok,Underrated artists to hear cover  music  song Music Music
34c9ff3854723e2fd8572a12644a6650,AI Tools You Must Try in 2025 ,tools  tech  apps  ai  tutorial,AI,Tech,18,28193,2430,349,173,TikTok,AI Tools You Must Try in 2025  tools  tech  apps  ai  tutorial AI Tech
d0018a5a88fcdac3caf76d76ab811761,Outfits for Minimal,style  grwm  fashion,FYP,Fashion,19,84705,4792,685,602,TikTok,Outfits for Minimal style  grwm  fashion FYP Fashion
4bc5c31b67417f6a5ab2eee94b20660b,My cat did this ,cats  pets  cute,Pets,Pets,23,33815,2507,266,261,TikTok,My cat did this  cats  pets  cute Pets Pets
28fa7ea3c0712d56049ba7127467f72b,Pro Tips for GTA V in 60s,valorant  fps  gaming  highlights  esports,GameClip,Gaming,37,58391,3121,378,335,TikTok,Pro Tips for GTA V in 60s valorant  fps  gaming  highlights  esports GameClip Gaming
ea57d8ba5c4b513749c239ac3869fd14,If Budget was honest ,sketch  funny  comedy  relatable,FYP,Comedy,26,876836,85471,7230,9633,TikTok,If Budget was honest  sketch  funny  comedy  relatable FYP Comedy
1165b1a9d9ac57217e5a7f1ebde681f8,Night Routine  Budget,motivation  lifestyle  daily,Lifestyle,Lifestyle,14,55535,5103,416,522,TikTok,Night Routine  Budget motivation  lifestyle  daily Lifestyle Lifestyle
b01b04e12e172184c635161adb723021,My cat did this  ,cute  dogs  pets,FYP,Pets,22,286306,21866,2226,1798,TikTok,My cat did this   cute  dogs  pets FYP Pets
f5f9fc9f41786e1acd3f95a3ea857cf0,Blinding Lights  Cover ,music  song  beat,Cover,Music,51,49382,2857,235,265,TikTok,Blinding Lights  Cover  music  song  beat Cover Music
34d3714e33698c58af8017dedb2e0acc,POV: Budget,sketch  comedy  relatable,Relatable,Comedy,56,95942,5644,876,725,TikTok,POV: Budget sketch  comedy  relatable Relatable Comedy
0ba8a147842dc87fee5641a8040c9cd7,Weekly Reset  Productivity ,routine  motivation  lifestyle  daily,FYP,Lifestyle,39,26888,1652,181,174,TikTok,Weekly Reset  Productivity  routine  motivation  lifestyle  daily FYP Lifestyle
aa110ce41730357e81e37a4b0117bcac,24 Hours in Seoul,food tour  travel  hidden gems  guide,HiddenGems,Travel,34,49743,1626,224,192,TikTok,24 Hours in Seoul food tour  travel  hidden gems  guide HiddenGems Travel
2d46401d2cc19b73d349c01144d8a197,Dog fails you cant miss ,pets  cats  dogs  cute,Pets,Pets,15,36863,2364,261,225,TikTok,Dog fails you cant miss  pets  cats  dogs  cute Pets Pets
c0f57f4983d066ec2128e2c0b6d1654b,GRWM  Evening Look  ,grwm  makeup  skincare  tips,Beauty,Beauty,12,18470,1186,144,146,TikTok,GRWM  Evening Look   grwm  makeup  skincare  tips Beauty Beauty
c28c8fd069445bc9137fe181df4c2e9f,GRWM: Summer Edition ,style  fashion  ootd  grwm,Fashion,Fashion,9,62744,5117,706,394,TikTok,GRWM: Summer Edition  style  fashion  ootd  grwm Fashion Fashion
e56d61b38838cecb6a84f29f03e144c6,Try this move  ,dance  music  trend  challenge,FYP,Dance,24,38250,2313,268,309,TikTok,Try this move   dance  music  trend  challenge FYP Dance
65c622c4044c998b34df40fa8f685bdc,How to style Evening ,fashion  style  ootd  grwm,FYP,Fashion,53,81408,8176,606,1135,TikTok,How to style Evening  fashion  style  ootd  grwm FYP Fashion
e7e8500870bd679d455615f81bbb329c,Weekly Reset  Budget ,routine  lifestyle  motivation  daily,Lifestyle,Lifestyle,39,42508,2811,220,222,TikTok,Weekly Reset  Budget  routine  lifestyle  motivation  daily Lifestyle Lifestyle
f5001f5a18df31c2357a9750cbebf171,I flipped this sample,music  beat  cover  song,Cover,Music,29,30398,2566,184,176,TikTok,I flipped this sample music  beat  cover  song Cover Music
dd56d66d38003515eee8b56538e96734,Speed drills for beginners ,workout  football  gym,Football,Sports,16,45223,3626,381,344,TikTok,Speed drills for beginners  workout  football  gym Football Sports
e41b99d7cacc20bb0bb1e8e604def479,Morning Routine  College,motivation  routine  lifestyle,Lifestyle,Lifestyle,23,8903,763,62,55,TikTok,Morning Routine  College motivation  routine  lifestyle Lifestyle Lifestyle
d7f36c04b5707636b983b75c012883ad,Try this move  ,challenge  dance  music  trend,Dance,Dance,24,62533,4454,502,562,TikTok,Try this move   challenge  dance  music  trend Dance Dance
246b38087ead7ffd12496ba09a489cbd,When your friend is College ,comedy  sketch  funny  relatable,Relatable,Comedy,27,48369,1977,275,164,TikTok,When your friend is College  comedy  sketch  funny  relatable Relatable Comedy
f2ed36c2a39d77a6b9fe0484a1ec64e1,Try this move ,challenge  trend  dance,FYP,Dance,34,33874,2075,231,273,TikTok,Try this move  challenge  trend  dance FYP Dance
8e34672565e80d79abaf9ae70e6aa4af,Hidden Gems of Seoul,food tour  guide  travel,Travel,Travel,36,110835,12445,1612,1255,TikTok,Hidden Gems of Seoul food tour  guide  travel Travel Travel
46437162bfb3ec033661cd765ae858fd,Street Sushi Taste Test,recipe  street food  food,FYP,Food,31,178535,12320,1574,881,TikTok,Street Sushi Taste Test recipe  street food  food FYP Food
fd907d4a9630e1f8897f583f4be5a1c6,How to style Summer,fashion  grwm  ootd  style,FYP,Fashion,38,72383,7041,761,730,TikTok,How to style Summer fashion  grwm  ootd  style FYP Fashion
53cf8de4fba21677db9f20abdebabd03,Street Tacos Taste Test ,fast  food  recipe  street food,StreetFood,Food,24,79456,5335,849,630,TikTok,Street Tacos Taste Test  fast  food  recipe  street food StreetFood Food
