user_id,video_id,user_interests,watch_ratio,watch_time,liked
3862,7c100037e6515fbc0a816028a9f2fff4,Music,1.19,30.0,0
3862,0541211f7757ff3ecc7b6d1b527030a0,Music,0.64,19.11,0
3862,f5001f5a18df31c2357a9750cbebf171,Music,1.07,29.0,0
3862,d1fcd87bfbeb132548bbffa22ddd9e48,Music,0.26,5.38,0
3862,26c29b257d81bb5c1ec72409bbf3b8f8,Music,0.27,8.12,0
3862,f33f7bb557b4a10b623222e8c66072a3,Music,0.02,0.25,0
3862,9c244c22435bfef8f82d1997f4c09729,Music,0.02,0.45,0
3863,6ecbcaa6d65ba4fda61c3199462c4f21,Education|Travel|DIY|Tech,1.0,26.95,0
3863,0d171cc6f95b69c0bbc450d0a6d1d9cb,Education|Travel|DIY|Tech,0.18,6.06,0
3863,92c9aa69e53c39bf25aadbbdc54121e3,Education|Travel|DIY|Tech,0.29,7.98,0
3863,4671077ddbba742c0863a2dd291bfd6d,Education|Travel|DIY|Tech,0.29,6.89,0
3863,7e2fdcca320c2325deffecccee871c88,Education|Travel|DIY|Tech,0.1,1.66,0
3863,cca13af2144891391afc56ca18354efd,Education|Travel|DIY|Tech,0.19,8.83,0
3863,4b78293f276d1db5fe029dae210dfa1b,Education|Travel|DIY|Tech,0.26,3.93,0
3863,65033dded12b21b0338f4b450f224700,Education|Travel|DIY|Tech,0.25,10.74,0
3864,2d7344e2397c2749cceb5321e5e46a36,Beauty|Gaming,0.02,0.46,0
3864,ead7aaec15ebe95f872cb925bbf110c2,Beauty|Gaming,0.16,2.34,0
3864,45469f2463d3ecaa5dd3cee72feee6bf,Beauty|Gaming,0.22,6.61,0
3864,94bc08c50aad8b3e5907b096a960b304,Beauty|Gaming,0.28,9.18,0
3864,56777cc0557f8bf7b7dcf5dbac96dc17,Beauty|Gaming,0.26,6.2,0
3864,7bc8c8210593b2736525f3dbb13a51eb,Beauty|Gaming,0.14,3.39,0
3864,ee7b20d0e5c178f4aab5b73a814e91c7,Beauty|Gaming,0.08,0.92,0
3864,ea64776c341c10fa698bf7bf0df61169,Beauty|Gaming,0.08,3.34,0
3864,a1fdecdb6aa9841a7d33e1deb4cb02a7,Beauty|Gaming,0.06,1.46,0
3865,fd9a352871e67a4d97f1ad26ffddfe8f,Education,0.24,7.71,0
3865,b89b4df0deec5f4e347f625974cdd1ae,Education,0.19,6.99,0
3865,050ec997d85c998ce3c0aa0d01d667f8,Education,0.76,29.57,0
3866,8e0cecf278b61438faebf00272f6250c,Sports|Pets|Comedy|Beauty,0.12,2.71,0
3866,ac87b74e9eb4a79b5522e8b4f8c875cd,Sports|Pets|Comedy|Beauty,1.09,38.0,0
3866,c2c6ae19e1642c8750c1682e8017256c,Sports|Pets|Comedy|Beauty,0.29,10.89,0
3867,e4a43c85e1db9bcf3cf27bf172d976e7,Comedy,1.15,26.0,1
3867,9a89fce4ddb2801dc82880a6635e2411,Comedy,0.48,16.18,0
3867,740c532df0d925e2393788d16cbbb57d,Comedy,0.25,6.62,0
3867,79eaa9c5b06758df8e4954f2b4df2d7a,Comedy,0.13,1.61,0
3868,5bdf96fb8453170cbedb2739fe0b4960,Travel,0.15,6.25,0
3868,7825a4df59ab16dd78e8433e779e9206,Travel,0.21,6.03,0
3868,3f5265ac9cbf383443f29837c02d9a41,Travel,0.14,1.38,0
3868,fc34621320795f8291879ccf92180ffb,Travel,0.72,19.4,0
3868,f8d7f28c69c960ea3c5013510dda5231,Travel,0.15,4.26,0
3868,6e9fe933233f596f931f3a192a16e2b4,Travel,0.07,1.57,0
3868,fa07fad5865680a5adb4049ec1697db8,Travel,0.17,3.55,0
3869,b39d0b963d2134a6677757ab870e0f7a,Music|Food|Pets,0.9,11.76,1
3869,c1b075713f16dd420a21d79eddf700c3,Music|Food|Pets,1.2,40.0,1
3869,7f1521a7756767567f47916197fc9a9f,Music|Food|Pets,0.23,3.63,0
3869,fe56784042ef043bb2b951777bd1176b,Music|Food|Pets,0.2,9.83,0
3869,81a92c22a298bb44664bb6693e42ff01,Music|Food|Pets,0.88,11.43,0
3869,c32806d8b69e0586e6d89c4dec6ef0c7,Music|Food|Pets,0.11,5.04,0
3869,6728c5a6c4a6cb30bd70b23e90085969,Music|Food|Pets,0.86,8.62,1
3869,1254351d161bd7d7336bdc5e0c1bdd50,Music|Food|Pets,0.03,0.98,0
3869,5479d79e68a3b172c51c6a6ad95fd861,Music|Food|Pets,0.96,19.24,1
3869,aa31d2ffc39e137a8065d6d7d2ae031d,Music|Food|Pets,0.89,16.89,1
3869,fb56d588751d3f05cb8c80a003614f68,Music|Food|Pets,1.04,31.0,1
3870,d0f62654b328f8a7a402f5b0e7cc6f36,Beauty,0.53,13.65,0
3870,9c862cff0cda1222228bf436513645e4,Beauty,0.24,5.81,0
3870,f0390401c98d44c966e94a407fdf9b47,Beauty,0.73,32.06,0
3871,6728c5a6c4a6cb30bd70b23e90085969,Travel|Dance|Food,0.26,2.61,0
3871,818db24e623b8e86b5bfa94c99670a71,Travel|Dance|Food,1.03,23.0,1
3871,65c622c4044c998b34df40fa8f685bdc,Travel|Dance|Food,0.52,27.72,0
3871,7bba765956c1e81a6938aab8320ee51a,Travel|Dance|Food,0.49,17.95,0
3871,8e4cd4d8b669ffbcc9cd0f6531763fd7,Travel|Dance|Food,0.28,10.88,0
3871,1841ba40a0d1feb3cd328565120454d5,Travel|Dance|Food,0.14,3.51,0
3871,effbadf5a324f88f6492ec319465ecc5,Travel|Dance|Food,0.23,9.72,0
3871,6c47eb1bbb62e62497c9760508f20149,Travel|Dance|Food,0.85,34.92,0
3871,10c83bca50a274e479f3d0edb59d8186,Travel|Dance|Food,0.89,51.55,1
3871,a0a56d21c5cc873cc0029fb71dced633,Travel|Dance|Food,0.27,10.11,0
3871,f33f7bb557b4a10b623222e8c66072a3,Travel|Dance|Food,0.05,0.55,0
3871,8c43534bf612624eb825590495ff39cc,Travel|Dance|Food,0.94,48.96,0
3871,0fdea5aa43f1ce2f94a2729d14679bc2,Travel|Dance|Food,0.9,29.66,1
3871,a7670fde2d2db95688fe14cd83c43179,Travel|Dance|Food,0.78,27.23,0
3872,3aeb55ef65a5b28b915c1244528957ef,Lifestyle|Comedy|Beauty,0.3,9.22,0
3872,92c9aa69e53c39bf25aadbbdc54121e3,Lifestyle|Comedy|Beauty,1.12,28.0,1
3872,d0f62654b328f8a7a402f5b0e7cc6f36,Lifestyle|Comedy|Beauty,0.21,5.38,0
3872,4af3b5898f893ca4af669115bbe27b3d,Lifestyle|Comedy|Beauty,0.13,5.09,0
3872,d7c0a5c19928fa1554ef71a5c70a3b53,Lifestyle|Comedy|Beauty,0.09,1.77,0
3872,20fded0b585b08727cd3eb8fb42df0de,Lifestyle|Comedy|Beauty,0.2,7.12,0
3872,197ff2b50ed8ccae8b92a6bbd6279ba7,Lifestyle|Comedy|Beauty,0.15,6.24,0
3872,fdadf138596d3f48a1f70459416964a6,Lifestyle|Comedy|Beauty,0.05,1.93,0
3872,c22ce3139112d54d1cedf9e5c2325ced,Lifestyle|Comedy|Beauty,0.09,2.65,0
3872,390e832fbecb5ca55f68d6397fb84b7b,Lifestyle|Comedy|Beauty,0.06,1.1,0
3872,4a99c0d6da51dfab5a3415f58d42a0c8,Lifestyle|Comedy|Beauty,0.11,1.05,0
3872,4b4913193d58b7e07ca5e76736f3b6fb,Lifestyle|Comedy|Beauty,0.11,3.89,0
3873,edf585003769aea6409b61ead45ba198,Gaming|Beauty|Pets|Travel,0.99,48.33,1
3873,8b6037f0309e1ad396d5944e4accb1f8,Gaming|Beauty|Pets|Travel,0.17,3.38,0
3873,d5197aa9d9a4df1014ba0bb08f5bc126,Gaming|Beauty|Pets|Travel,0.71,22.86,0
3873,0ec5802ecbe5c682fa13012039cdcbda,Gaming|Beauty|Pets|Travel,0.25,6.41,0
3873,7eff517c135811d92adcf773cae7d6be,Gaming|Beauty|Pets|Travel,0.84,31.79,0
3873,73fac91338fb402fca56d8f4d9381465,Gaming|Beauty|Pets|Travel,0.26,7.1,0
3873,08a1297b5cccaab703e6db87e6031d09,Gaming|Beauty|Pets|Travel,1.06,14.0,1
3873,d210b50d1be2788a742ef3b08fbf1678,Gaming|Beauty|Pets|Travel,0.22,3.48,0
3873,c17b67567d22f47753b6274e635850b0,Gaming|Beauty|Pets|Travel,0.41,4.5,0
3873,ff89df55ca9d324a7d3e62cdecf7b6c6,Gaming|Beauty|Pets|Travel,0.52,20.19,0
3873,d7fab9cad33ecdf71424e8e9f20b8512,Gaming|Beauty|Pets|Travel,0.11,4.2,0
3873,1bd183193e14a6c3ffb98135781c6992,Gaming|Beauty|Pets|Travel,0.78,28.95,0
3873,bd26a094a3be73b91f54c40cf6c4fcaa,Gaming|Beauty|Pets|Travel,1.07,30.0,1
3873,c4fd73495a3e32464c1990f81abcc75e,Gaming|Beauty|Pets|Travel,1.13,18.0,1
3874,7685aa4b651f4bdfbe0c9ad83eb1b40f,Gaming,0.15,6.79,0
3874,697232fbe7d3865b6317f8442ccb11fe,Gaming,0.03,0.85,0
3874,7deb2e1e61a7f19131e641437248cbb4,Gaming,0.06,1.97,0
3874,5998ea9bd7f017fd749878ae3a127622,Gaming,0.03,0.56,0
3874,f04b9f03868724ffffda2d544fda174b,Gaming,0.25,4.08,0
3874,3fe842bbd1ac0592aee843f4cd7dbb2c,Gaming,0.66,25.75,0
3874,0f90a101d2e18dce1cbeaf6136a29dc8,Gaming,0.2,4.86,0
3874,65c622c4044c998b34df40fa8f685bdc,Gaming,0.02,1.04,0
3874,3d2ec2e5dba77f2550f0b5161cdb6598,Gaming,0.13,3.24,0
3874,66d996a0f69ab244ae414241d345a0e3,Gaming,0.14,4.14,0
3875,479574e6fa89beaec39ac2c416418441,DIY|Travel,0.24,7.79,0
3875,2339760575ea6994c8c0bed55ccf6f7b,DIY|Travel,0.89,46.38,0
3875,18ac3930a613a4054ed47b00a376ea64,DIY|Travel,0.04,0.93,0
3875,820af4e0ef60661c76919cb0d91cfbf4,DIY|Travel,0.04,1.73,0
3875,e26e538eeedc4d33772bb33520b9f0c2,DIY|Travel,0.26,14.26,0
3875,f2bc0d52c6027043e9bb4a426ffcc3aa,DIY|Travel,0.14,3.9,0
3875,58721cab72830b9ebaac3bbecb8ebde0,DIY|Travel,0.54,6.46,0
3875,05ce45ede0757e031e3e098b2b06c93b,DIY|Travel,0.46,25.87,0
3875,7d66aaa05245211dc4df8fccc49d0a30,DIY|Travel,0.11,4.49,0
3875,ca52ac8b774bc5c3049376ee76001426,DIY|Travel,0.2,3.46,0
3875,1f02cce3bbe0d383af7652380a48cece,DIY|Travel,0.02,0.42,0
3875,20a7532ff3b7a49c94f95c830c5a972c,DIY|Travel,0.12,3.2,0
3875,0ff4c43835439693407e112bfcb78bcf,DIY|Travel,0.02,0.14,0
3875,8b8fa724e615c287cc5a3d21f1d41319,DIY|Travel,0.06,2.43,0
3876,506f9d244171a95f9af3bd32be2bfa15,Gaming|Dance|Comedy,0.06,0.73,0
3876,8b7a81c2954750824ff7b130df2d4611,Gaming|Dance|Comedy,1.09,18.0,0
3876,092207ca5ea6191ee5143f9e854d1b02,Gaming|Dance|Comedy,0.02,0.35,0
3876,68d436a4eb19cf81bfd027c9e1f0762b,Gaming|Dance|Comedy,0.09,1.69,0
3876,b097f9da329556dd659da810a233344c,Gaming|Dance|Comedy,0.74,25.08,0
3876,a8aedd32054a5895973cc0cc11e1637b,Gaming|Dance|Comedy,1.06,18.0,1
3876,089543688b1f6c07d66468acf79aef11,Gaming|Dance|Comedy,0.27,7.35,0
3876,c909cbf6f82a78e672e50f98c859aaa8,Gaming|Dance|Comedy,0.07,1.31,0
3877,d49bb7c48d5d0a0a698868f0fcf419a8,Food,0.22,7.63,0
3877,e1f33ee36bb4c6ecc80bf1f9fef4bce9,Food,0.72,38.67,0
3877,b795068dfc60ef70e10631c313530507,Food,0.06,2.23,0
3877,07eb45ae0cdb572dde51ca0ef6f2d9ae,Food,0.1,2.27,0
3877,dc2a0b8c3f011bf4eec67c1a0ec54789,Food,0.51,10.72,0
3877,c32806d8b69e0586e6d89c4dec6ef0c7,Food,0.42,19.74,0
3877,48584c445a34a3155aa266ddbe3b55f1,Food,0.52,13.97,0
3877,105475ec770d4c76084b5c87722659c9,Food,0.09,1.51,0
3877,015945ee03581bb5a7979b22087b8976,Food,0.03,0.67,0
3877,c8479d0ca029f08f3b20b720aa8ee840,Food,0.1,3.46,0
3877,f8b2a78d037d6e3cf284f7cd0fee94a4,Food,0.04,1.42,0
3877,b878c3fa7e18b34b9aaf6a765d7b7877,Food,0.15,6.13,0
3878,a7a69bc076e1d1be66566fc19e9b13ce,Beauty,0.13,4.12,0
3878,f2bc0d52c6027043e9bb4a426ffcc3aa,Beauty,0.06,1.65,0
3878,50fe3e373104beb29669f26765868fa6,Beauty,0.18,3.46,0
3878,a9f5c0a6a74018d482c6d63934502a98,Beauty,0.12,4.35,0
3878,9bf1b7ad48564ffcf9e3b0e5183511cb,Beauty,0.17,5.34,0
3878,437715be78b17ae272ecaf84925deb63,Beauty,0.77,16.97,0
3878,e626b9429a775e853e5b5ba33ab580fb,Beauty,0.2,9.98,0
3878,90bfb21029c422d5613fb0abed21e718,Beauty,0.06,0.97,0
3879,3363068959d7df9408620a9712ee835e,Dance|Comedy,0.63,24.7,0
3879,d7c0a5c19928fa1554ef71a5c70a3b53,Dance|Comedy,0.28,5.36,0
3879,be5dd6ecfdf7b8cd136a047f67ce442f,Dance|Comedy,0.23,11.44,0
3879,ea360d53be7dd3af11018d97d8dda824,Dance|Comedy,0.13,3.16,0
3879,7482f9bab48dc0199d2c1d29526f1300,Dance|Comedy,0.23,5.54,0
3879,50adb041705e4c648c6060d0b9e5f3ef,Dance|Comedy,0.27,7.19,0
3879,5bdf96fb8453170cbedb2739fe0b4960,Dance|Comedy,0.04,1.51,0
3879,5c59f7ebbf9badd94b46c35646b071d5,Dance|Comedy,0.24,6.62,0
3879,506f9d244171a95f9af3bd32be2bfa15,Dance|Comedy,0.21,2.57,0
3879,e8a38fe3da26a7c13ec99bc9abd9ccef,Dance|Comedy,0.02,0.45,0
3880,db6860ea117da6d0149c5758f337521e,Fashion,0.07,1.52,0
3880,7482e0c0f863fa2f640bf0ba4695cd63,Fashion,0.15,2.22,0
3880,3f5265ac9cbf383443f29837c02d9a41,Fashion,0.22,2.18,0
3880,32af872b8af002c950c03ad6208306d8,Fashion,0.15,7.4,0
3881,8af07d1f104f2a25ba9ba499a6b2db9f,Gaming|DIY|Beauty,0.06,2.73,0
3881,73925e7209969f942cf76b0eb1d09905,Gaming|DIY|Beauty,0.03,1.54,0
3881,cc9b8f0be30e4c00c5de497c661916db,Gaming|DIY|Beauty,0.11,6.2,0
3881,f8756cf74d0bdebd542074eace2b98d8,Gaming|DIY|Beauty,0.2,7.77,0
3881,f04b9f03868724ffffda2d544fda174b,Gaming|DIY|Beauty,0.06,0.95,0
3881,4cbd6c5b86ea3c2a3d758540aa13f530,Gaming|DIY|Beauty,1.09,24.0,0
3881,65d038941ee47d350affa05711cf0553,Gaming|DIY|Beauty,0.7,16.05,0
3882,f90c9d6b38bdf0d4a0ca74acf8f1ae76,Gaming|Comedy|Food,0.26,2.06,0
3882,ae3b81810f5b83ae84acc8e1b16fa91c,Gaming|Comedy|Food,0.09,1.51,0
3882,f3ea92b6843bacb925a26867546e2929,Gaming|Comedy|Food,0.11,6.26,0
3882,4522138267f35626e2eecbdd4538a453,Gaming|Comedy|Food,0.07,2.23,0
3882,d198878dedbf341c873220d00888e093,Gaming|Comedy|Food,0.7,14.78,0
3882,fc34621320795f8291879ccf92180ffb,Gaming|Comedy|Food,0.9,24.29,0
3882,df2e2861c1c72509792647ad68e151f5,Gaming|Comedy|Food,0.16,3.87,0
3883,d28ce5ed05d4c9a870d289775e02203d,Music|Travel,0.29,2.93,0
3883,a20cf382f4393947ecbcd38aa3c2b677,Music|Travel,0.83,24.01,1
3883,1bbba07447245a0b46582ad466f7e112,Music|Travel,0.08,1.58,0
3883,86d387e5b1d87690a8155736795e6a8b,Music|Travel,0.24,6.51,0
3883,1c8a48ab9d8bbbb31a78e85e2a8c2d25,Music|Travel,0.22,3.9,0
3884,a315d14be623fcafef5c907487742305,Music,0.82,25.29,0
3884,64eb3e14edd3d9c895281dcaf81175f7,Music,0.18,6.9,0
3884,e26e538eeedc4d33772bb33520b9f0c2,Music,0.28,14.96,0
3885,00a1be45cac1436cf1d03e8143bc7cbe,Beauty|Fashion,0.06,1.31,0
3885,9e17a23ef7df4537ab9b01f1c4631ab9,Beauty|Fashion,0.1,4.83,0
3885,2d7344e2397c2749cceb5321e5e46a36,Beauty|Fashion,0.28,5.53,0
3885,6ecbcaa6d65ba4fda61c3199462c4f21,Beauty|Fashion,0.26,6.89,0
3885,015945ee03581bb5a7979b22087b8976,Beauty|Fashion,0.59,14.04,0
3885,5479d79e68a3b172c51c6a6ad95fd861,Beauty|Fashion,0.01,0.27,0
3885,32af872b8af002c950c03ad6208306d8,Beauty|Fashion,0.02,0.88,0
3885,e30f0d4f74efb818d68a095017951d27,Beauty|Fashion,0.87,26.12,1
3885,e626b9429a775e853e5b5ba33ab580fb,Beauty|Fashion,0.15,7.57,0
3885,1d9d56c67901db9da33fbbf4880f228c,Beauty|Fashion,0.25,4.22,0
3885,340eba53f492ab9dc19a468e2f92e5f6,Beauty|Fashion,0.08,3.74,0
3885,5cb6ae3189da62781523a9018d7e7620,Beauty|Fashion,0.66,19.15,0
3885,084e218ef9a3c668ff8ec81ccca9731e,Beauty|Fashion,0.63,21.34,0
3886,b01b04e12e172184c635161adb723021,Gaming|Food,0.19,4.28,0
3886,f575b5015875d07e9cb1d2d82da3ae9a,Gaming|Food,0.06,1.88,0
3886,4bd18459fccdefa3da21d46d45314582,Gaming|Food,0.21,5.74,0
3886,07d0bf8ff820df00c5c9878e20f0b342,Gaming|Food,0.04,1.03,0
3887,25624310012631545566606a1cc56f71,Music|Gaming,0.05,1.83,0
3887,e717bafc91653e180ce83a8b255ffc95,Music|Gaming,0.11,4.85,0
3887,ca79903d40e66194ab2570b2c24a0fa3,Music|Gaming,0.88,15.78,1
3888,8af07d1f104f2a25ba9ba499a6b2db9f,Food|Dance,0.91,41.13,0
3888,28289a527b46d1d1714f18d8448eb174,Food|Dance,0.26,4.42,0
3888,f4e4e023cdcffc1a6553e71927278cac,Food|Dance,0.08,2.0,0
3888,18915ab0ad75237f79f01e7c19dc4157,Food|Dance,0.18,6.25,0
3889,a51030a5e2a98ea880abc466f4ecf7cb,Tech|Pets,0.69,8.98,0
3889,73b0b0d60f1659a48d83b321effea624,Tech|Pets,0.02,0.66,0
3889,0ec5802ecbe5c682fa13012039cdcbda,Tech|Pets,0.04,1.11,0
3889,704f4a36db1fb1ffc706c174ecd63b8e,Tech|Pets,0.01,0.38,0
3889,c306d91e8701789cfc7fb75544577f6e,Tech|Pets,0.28,14.39,0
3889,f796acfc3f0261a188f1c465bc3584d7,Tech|Pets,0.29,16.51,0
3889,28fa7ea3c0712d56049ba7127467f72b,Tech|Pets,0.54,19.82,0
3889,330aec82e509a50f439b16c350bfeb28,Tech|Pets,1.16,28.0,1
3889,a7d9d9c5e4725142e31d881f01cb3dbe,Tech|Pets,0.19,7.13,0
3889,65d52d9740762c1e9c44c35f3a0f7472,Tech|Pets,0.05,2.22,0
3889,3a43ca943e2715163f4ac426bcb2f2d6,Tech|Pets,0.66,18.6,0
3889,a835fc566fe23724cfad0a816c8d9362,Tech|Pets,0.05,1.71,0
3889,27dd1b88703548c42793f33d384c9b7b,Tech|Pets,0.02,1.44,0
3889,35d755733ad15c936ce2016dd62bb365,Tech|Pets,1.09,22.0,1
3889,1e7695fc6bb0f9d84ec0f3a4ef005c20,Tech|Pets,0.03,0.84,0
3890,8164a3e799e0ec06bf2f41f3262c1859,Fashion,0.11,1.53,0
3890,8cc9d011c1ca53af465c390ba19f434c,Fashion,0.09,2.54,0
3890,ea64776c341c10fa698bf7bf0df61169,Fashion,0.25,10.54,0
3890,7f4cdeb46e72b6c02202de040d311093,Fashion,0.26,8.67,0
3890,ec383fdbf57e4067e881baf71928bd3a,Fashion,0.12,1.94,0
3890,ac8504edbaa2d1c5933513f17390e771,Fashion,0.05,2.89,0
3890,1e7695fc6bb0f9d84ec0f3a4ef005c20,Fashion,0.27,7.25,0
3890,965ca2bfb72e17d35705b61487a5a058,Fashion,0.28,7.79,0
3890,0469a9a3f5c907971f0057bb3c04139c,Fashion,0.06,1.76,0
3890,b178fea04ddd6eacdc17c674a1cdc2a5,Fashion,0.11,5.38,0
3890,c1b075713f16dd420a21d79eddf700c3,Fashion,0.04,1.69,0
3890,c2bb62c0d0fc33823b9299a9d1389d5d,Fashion,0.1,4.89,0
3891,f2d2abfb08b50ca2fc71d61f656ca324,Tech|Fashion,0.11,2.15,0
3891,506f9d244171a95f9af3bd32be2bfa15,Tech|Fashion,0.23,2.72,0
3891,ba19d5f26006fd96710249dedebad7ab,Tech|Fashion,0.88,50.94,1
3891,be1598cf13a8b28b48ba9aabf4d3d5e9,Tech|Fashion,0.1,1.45,0
3891,cc16252f23258dd5ef09d4a46c1125e4,Tech|Fashion,0.01,0.25,0
3891,1e85d3210b5766270d779ac0461ded22,Tech|Fashion,0.11,3.05,0
3891,111a6a2740b8e95c683916e66f569475,Tech|Fashion,0.25,12.3,0
3891,ce805a8836336a92462da114cbc060cc,Tech|Fashion,0.28,12.07,0
3891,bd98d1205be3eaf30102c9e5dd6aad5d,Tech|Fashion,0.78,37.48,0
3891,6dac0cd5bad3f418074acd2a8de31954,Tech|Fashion,0.47,15.04,0
3891,ff89df55ca9d324a7d3e62cdecf7b6c6,Tech|Fashion,0.9,35.29,1
3892,0a9085f41bee8d6674e7264169cb9f91,Sports|DIY|Education,0.23,9.0,0
3892,a5fb2e8fe03b45589b60124b39c0b0af,Sports|DIY|Education,0.05,1.37,0
3892,46754109026caf526e2ef697e3c259bb,Sports|DIY|Education,0.26,5.02,0
3892,16060dce8ac7e021774dd15e62cb6052,Sports|DIY|Education,0.06,0.62,0
3892,ec383fdbf57e4067e881baf71928bd3a,Sports|DIY|Education,0.72,11.55,1
3893,1c21f9030b22b36f6fd3c6e87849442e,Pets|DIY|Food|Gaming,0.2,2.96,0
3893,765c1abb1018a11c79d9fc60339d3d05,Pets|DIY|Food|Gaming,0.61,11.61,0
3893,f2bc0d52c6027043e9bb4a426ffcc3aa,Pets|DIY|Food|Gaming,1.03,27.0,1
3893,bd26a094a3be73b91f54c40cf6c4fcaa,Pets|DIY|Food|Gaming,0.89,26.81,1
3893,50b7204357b16a1ed515208b0f89d6c6,Pets|DIY|Food|Gaming,0.79,19.01,0
3894,66397c491344edd281630525fccc1688,Education|Beauty,0.21,12.54,0
3894,c0ecfbd84e785c68f6817a9d082c7e2a,Education|Beauty,0.77,12.31,1
3894,6d7301431fe56441eecf47301852ee0b,Education|Beauty,0.28,7.8,0
3894,55a638af08e3b817d015629a7ee6fdb4,Education|Beauty,0.06,1.67,0
3894,9a89fce4ddb2801dc82880a6635e2411,Education|Beauty,0.12,3.94,0
3894,c35f9adb3ea268c72a31135fff7cd293,Education|Beauty,0.05,0.62,0
3894,20cb3385b859a425034892c60edb925c,Education|Beauty,1.08,24.0,0
3894,9d42b5beaecdaf9f9a636854a04f4289,Education|Beauty,0.27,12.69,0
3894,4b39db2af219fb6d4f27b42c70562ef8,Education|Beauty,0.15,3.63,0
3894,618cbacf9a86a6176f3210975d5e4340,Education|Beauty,0.09,1.76,0
3894,7dec0598c9098aa9faca3906c514e70b,Education|Beauty,0.15,2.28,0
3894,8d929d40c2ca3088d0376ce65b5a9761,Education|Beauty,0.05,1.07,0
3894,cb19c5c95ccea14977ee4af7f6c0abb6,Education|Beauty,0.26,11.13,0
3894,c306d91e8701789cfc7fb75544577f6e,Education|Beauty,0.47,23.89,0
3895,7c4cb8c70d309c2456fdf40132b793c9,Music|Food|Tech|Beauty,0.02,0.58,0
3895,71a3f2bdc417085c582658e28e3c5baa,Music|Food|Tech|Beauty,0.56,13.52,0
3895,f0390401c98d44c966e94a407fdf9b47,Music|Food|Tech|Beauty,0.86,37.92,1
3895,7ffe3650546e0760bea9f35084d25d8f,Music|Food|Tech|Beauty,1.11,22.0,0
3896,94bc08c50aad8b3e5907b096a960b304,Beauty|Lifestyle,0.46,15.12,0
3896,65d52d9740762c1e9c44c35f3a0f7472,Beauty|Lifestyle,0.27,11.44,0
3896,56d042631b6b465c034e92c613486c58,Beauty|Lifestyle,0.12,1.84,0
3896,74c16f18dc3ff9056455ffa48373ee8e,Beauty|Lifestyle,0.23,8.55,0
3896,ae7a333ce1e3ba7d8476045cfd27045e,Beauty|Lifestyle,0.28,9.69,0
3896,ed9c1d2ea44d1bc8c1db8d2b64801716,Beauty|Lifestyle,0.29,8.04,0
3896,ab63e81cbd880e78dc1360720b34ae8e,Beauty|Lifestyle,0.03,0.99,0
3896,8e4cd4d8b669ffbcc9cd0f6531763fd7,Beauty|Lifestyle,0.25,9.74,0
3896,086713b6f6ab5e3743639f209176723c,Beauty|Lifestyle,0.09,2.02,0
3897,89f787b8a89781243ba4f04743eae56f,Dance|DIY|Beauty|Music,0.55,14.79,0
3897,4eda6bfe796b3f51d1e2a4e7e0c4ee43,Dance|DIY|Beauty|Music,0.3,9.17,0
3897,e2ec9d0deeccc42be4f580b2c9b7f467,Dance|DIY|Beauty|Music,0.8,10.35,1
3897,cca13af2144891391afc56ca18354efd,Dance|DIY|Beauty|Music,0.29,13.44,0
3897,83f4e08debd11bcff0d88c19d97111ad,Dance|DIY|Beauty|Music,0.02,0.54,0
3897,52d18c629dd212b530bc82f4fed0b35c,Dance|DIY|Beauty|Music,0.08,2.34,0
3897,d7654ea104c2cdc49bcc853112cd5638,Dance|DIY|Beauty|Music,0.04,1.76,0
3897,f2d2abfb08b50ca2fc71d61f656ca324,Dance|DIY|Beauty|Music,0.26,5.19,0
3897,b851e1eb66445a694185d8b5bcdd0207,Dance|DIY|Beauty|Music,0.11,1.65,0
3897,26c29b257d81bb5c1ec72409bbf3b8f8,Dance|DIY|Beauty|Music,0.21,6.19,0
3897,4fac5d6d56ab956adec05f3ef75279a5,Dance|DIY|Beauty|Music,1.14,25.0,1
3897,fb56d588751d3f05cb8c80a003614f68,Dance|DIY|Beauty|Music,0.48,14.93,0
3897,65d52d9740762c1e9c44c35f3a0f7472,Dance|DIY|Beauty|Music,0.06,2.42,0
3897,615f1f27144a7356ccae146b4c60584f,Dance|DIY|Beauty|Music,1.14,29.0,1
3897,73b8feab6aa52096af71629396d0479f,Dance|DIY|Beauty|Music,0.75,36.03,0
3898,d5d41994971aa25a6b5f7cecbd133719,Food,0.26,9.63,0
3898,2c055c31818e6efb5b74decfbc6e79a1,Food,0.27,4.77,0
3898,cdd7a1a33d4ba7c6398de0ff1ed13d8c,Food,0.74,5.18,0
3898,39c404b04e2a21214f7cc1a5ec641f2a,Food,0.05,0.87,0
3898,844824850c88ce63c605928bedf20de8,Food,0.09,3.03,0
3898,1d386cb4b0c64c957ccdcdbb9a85df06,Food,0.43,11.56,0
3898,a5e6d058ecfe62fa8f8e20c8394ec173,Food,0.14,5.07,0
3899,261e67f0905cbf2355bafb553061000a,Education|Dance|Music|Lifestyle,0.69,9.62,0
3899,7ace6d3f2c37aa8c59c47f0430704f5a,Education|Dance|Music|Lifestyle,0.74,12.62,1
3899,8703f22c26d40f0ea39c49debb50f2dd,Education|Dance|Music|Lifestyle,0.09,2.0,0
3900,6f184bd070e1af23582044da1f6bbe44,DIY|Education,0.22,11.45,0
3900,e19116bf86e1eaab5c309e3c342c879a,DIY|Education,0.02,0.65,0
3900,be5dd6ecfdf7b8cd136a047f67ce442f,DIY|Education,0.16,7.95,0
